,year_released,reporting_year,race,sex,age_at_release,conviction_class,convicting_type,conviction_subtype,release_type,supervising_district,recidivism,recidivism_type,days_to_recidivism,new_conviction_class,new_conviction_type,new_conviction_subtype,target_poulation,sort_number,initial_supervision_status,recidivism_supervision_status
24072,2015,2018,White - Non-Hispanic,,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24073,2015,2018,White - Hispanic,,25-34,C Felony,Violent,Sex,Released to Special Sentence,,No,Released to Special Sentence,,,,,No,,,
24074,2015,2018,White - Non-Hispanic,,Under 25,Aggravated Misdemeanor,Public Order,Weapons,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24075,2015,2018,White - Non-Hispanic,,25-34,C Felony,Drug,Other Drug,Paroled to Detainer - Out of State,,No,Paroled to Detainer - Out of State,,,,,Yes,,,
24076,2015,2018,White - Non-Hispanic,,55 and Older,C Felony,Property,Theft,Parole Granted,8JD,Yes,Parole Granted,526.0,C Felony,Property,Theft,Yes,,,
24077,2015,2018,White - Non-Hispanic,,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,6JD,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24078,2015,2018,White - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,8JD,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24079,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Theft,Paroled w/Immediate Discharge,,No,Paroled w/Immediate Discharge,,,,,No,,,
24080,2015,2018,White - Non-Hispanic,,Under 25,C Felony,Drug,Trafficking,Parole Granted,,No,Parole Granted,,,,,No,,,
24081,2015,2018,Black - Non-Hispanic,,Under 25,C Felony,Property,Burglary,Paroled to Detainer - Out of State,1JD,Yes,Paroled to Detainer - Out of State,897.0,C Felony,Property,Burglary,Yes,,,
24082,2015,2018,White - Non-Hispanic,,25-34,D Felony,Public Order,OWI,Parole Granted,3JD,No,Parole Granted,,,,,No,,,
24083,2015,2018,Black - Non-Hispanic,,35-44,D Felony,Public Order,Other Public Order,Paroled to Detainer - U.S. Marshall,7JD,Yes,Paroled to Detainer - U.S. Marshall,455.0,D Felony,Public Order,Other Public Order,No,,,
24084,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,5JD,Yes,Parole Granted,61.0,Aggravated Misdemeanor,Drug,Drug Possession,No,,,
24085,2015,2018,White - Non-Hispanic,,Under 25,Aggravated Misdemeanor,Property,Burglary,Paroled w/Immediate Discharge,,No,Paroled w/Immediate Discharge,,,,,No,,,
24086,2015,2018,White - Non-Hispanic,,Under 25,C Felony,Property,Theft,Parole Granted,1JD,Yes,Parole Granted,237.0,C Felony,Property,Theft,Yes,,,
24087,2015,2018,Black - Non-Hispanic,,Under 25,B Felony,Violent,Other Violent,Parole Granted,1JD,No,Parole Granted,,,,,Yes,,,
24088,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,1JD,Yes,Discharged - Expiration of Sentence,401.0,Aggravated Misdemeanor,Property,Theft,Yes,,,
24089,2015,2018,White - Non-Hispanic,,45-54,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole Granted,7JD,No,Parole Granted,,,,,Yes,,,
24090,2015,2018,Black - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Parole Granted,8JD,No,Parole Granted,,,,,No,,,
24091,2015,2018,White - Hispanic,,25-34,Aggravated Misdemeanor,Property,Theft,Paroled w/Immediate Discharge,2JD,Yes,Paroled w/Immediate Discharge,656.0,D Felony,Public Order,Other Public Order,Yes,,,
24092,2015,2018,White - Non-Hispanic,,25-34,C Felony,Property,Burglary,Parole Granted,1JD,Yes,Parole Granted,263.0,C Felony,Property,Burglary,Yes,,,
24093,2015,2018,White - Non-Hispanic,,Under 25,C Felony,Violent,Sex,Released to Special Sentence,5JD,Yes,Released to Special Sentence,202.0,Aggravated Misdemeanor,Other,Other Criminal,Yes,,,
24094,2015,2018,White - Non-Hispanic,,35-44,D Felony,Drug,Drug Possession,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,No,,,
24095,2015,2018,White - Non-Hispanic,,25-34,Special Sentence 2005,Violent,Sex,Released to Special Sentence,4JD,No,Released to Special Sentence,,,,,Yes,,,
24096,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,4JD,Yes,Discharged - Expiration of Sentence,831.0,Aggravated Misdemeanor,Violent,Assault,Yes,,,
24097,2015,2018,White - Non-Hispanic,,25-34,C Felony,Property,Theft,Parole Granted,3JD,No,Parole Granted,,,,,Yes,,,
24098,2015,2018,Black - Non-Hispanic,,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,1JD,Yes,Discharged - Expiration of Sentence,862.0,C Felony,Violent,Other Violent,Yes,,,
24099,2015,2018,Black - Non-Hispanic,,45-54,C Felony,Drug,Trafficking,Parole Granted,1JD,No,Parole Granted,,,,,Yes,,,
24100,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Burglary,Parole Granted,5JD,No,Parole Granted,,,,,Yes,,,
24101,2015,2018,Black - Non-Hispanic,,Under 25,C Felony,Violent,Assault,Parole Granted,5JD,Yes,Parole Granted,318.0,C Felony,Violent,Assault,Yes,,,
24102,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Vandalism,Discharged - Expiration of Sentence,7JD,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24103,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Burglary,Discharged - Expiration of Sentence,2JD,Yes,Discharged - Expiration of Sentence,428.0,Aggravated Misdemeanor,Violent,Assault,Yes,,,
24104,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,5JD,Yes,Discharged - Expiration of Sentence,919.0,C Felony,Property,Theft,Yes,,,
24105,2015,2018,Black - Non-Hispanic,,25-34,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24106,2015,2018,White - Non-Hispanic,,25-34,D Felony,Public Order,Flight/Escape,Discharged - Expiration of Sentence,5JD,Yes,Discharged - Expiration of Sentence,691.0,Aggravated Misdemeanor,Property,Theft,Yes,,,
24107,2015,2018,Black - Non-Hispanic,,25-34,D Felony,Property,Burglary,Parole Granted,,No,Parole Granted,,,,,Yes,,,
24108,2015,2018,American Indian or Alaska Native - Non-Hispanic,,25-34,D Felony,Property,Theft,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,No,,,
24109,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Theft,Parole Granted,,Yes,Parole Granted,537.0,D Felony,Property,Theft,No,,,
24110,2015,2018,Black - Non-Hispanic,,25-34,D Felony,Drug,Drug Possession,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24111,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Burglary,Discharged - Expiration of Sentence,2JD,Yes,Discharged - Expiration of Sentence,1058.0,D Felony,Property,Theft,No,,,
24112,2015,2018,White - Non-Hispanic,,25-34,C Felony,Property,Theft,Parole Granted,5JD,No,Parole Granted,,,,,Yes,,,
24113,2015,2018,Black - Non-Hispanic,,25-34,C Felony,Violent,Sex,Released to Special Sentence,1JD,No,Released to Special Sentence,,,,,Yes,,,
24114,2015,2018,White - Hispanic,,35-44,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24115,2015,2018,White - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Parole Granted,734.0,C Felony,Drug,Trafficking,No,,,
24116,2015,2018,Black - Non-Hispanic,,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24117,2015,2018,American Indian or Alaska Native - Non-Hispanic,,Under 25,Aggravated Misdemeanor,Property,Vandalism,Discharged - Expiration of Sentence,2JD,Yes,Discharged - Expiration of Sentence,670.0,Aggravated Misdemeanor,Violent,Assault,Yes,,,
24118,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Burglary,Parole Granted,2JD,No,Parole Granted,,,,,Yes,,,
24119,2015,2018,White - Hispanic,,Under 25,C Felony,Violent,Sex,Paroled to Detainer - INS,,No,Paroled to Detainer - INS,,,,,No,,,
24120,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Parole Granted,946.0,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,,,
24121,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Burglary,Parole Granted,1JD,Yes,Parole Granted,876.0,D Felony,Property,Burglary,Yes,,,
24122,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,6JD,Yes,Released to Special Sentence,1000.0,D Felony,Other,Other Criminal,Yes,,,
24123,2015,2018,White - Non-Hispanic,,25-34,C Felony,Property,Burglary,Parole Granted,5JD,Yes,Parole Granted,204.0,C Felony,Property,Burglary,Yes,,,
24124,2015,2018,White - Non-Hispanic,,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,Yes,Parole Granted,553.0,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,,,
24125,2015,2018,White - Non-Hispanic,,25-34,D Felony,Drug,Drug Possession,Parole Granted,5JD,Yes,Parole Granted,903.0,D Felony,Drug,Drug Possession,No,,,
24126,2015,2018,White - Non-Hispanic,,55 and Older,B Felony,Drug,Trafficking,Parole Granted,1JD,No,Parole Granted,,,,,No,,,
24127,2015,2018,White - Non-Hispanic,,25-34,D Felony,Public Order,Weapons,Parole Granted,5JD,Yes,Parole Granted,105.0,D Felony,Property,Theft,Yes,,,
24128,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Theft,Parole Granted,5JD,No,Parole Granted,,,,,Yes,,,
24129,2015,2018,White - Non-Hispanic,,25-34,B Felony,Violent,Other Violent,Parole Granted,1JD,No,Parole Granted,,,,,Yes,,,
24130,2015,2018,Black - Non-Hispanic,,Under 25,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,1JD,Yes,Parole Granted,178.0,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,,,
24131,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,Yes,Discharged - Expiration of Sentence,468.0,Aggravated Misdemeanor,Violent,Assault,Yes,,,
24132,2015,2018,White - Non-Hispanic,,25-34,D Felony,Violent,Assault,Discharged - Expiration of Sentence,8JD,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24133,2015,2018,American Indian or Alaska Native - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Parole Granted,3JD,No,Parole Granted,,,,,Yes,,,
24134,2015,2018,White - Non-Hispanic,,45-54,D Felony,Property,Theft,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24135,2015,2018,American Indian or Alaska Native - Non-Hispanic,,35-44,D Felony,Violent,Assault,Parole Granted,6JD,Yes,Parole Granted,742.0,D Felony,Property,Burglary,Yes,,,
24136,2015,2018,White - Non-Hispanic,,25-34,D Felony,Public Order,Traffic,Parole Granted,3JD,Yes,Parole Granted,126.0,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,,,
24137,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,No,,,
24138,2015,2018,Black - Non-Hispanic,,25-34,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,Yes,Discharged - Expiration of Sentence,438.0,C Felony,Property,Burglary,Yes,,,
24139,2015,2018,White - Non-Hispanic,,25-34,D Felony,Public Order,OWI,Parole Granted,1JD,No,Parole Granted,,,,,No,,,
24140,2015,2018,White - Non-Hispanic,,25-34,D Felony,Drug,Other Drug,Parole Granted,3JD,No,Parole Granted,,,,,Yes,,,
24141,2015,2018,White - Non-Hispanic,,25-34,C Felony,Property,Burglary,Parole Granted,6JD,No,Parole Granted,,,,,Yes,,,
24142,2015,2018,Black - Non-Hispanic,,35-44,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24143,2015,2018,Asian or Pacific Islander - Hispanic,,25-34,D Felony,Drug,Trafficking,Parole Granted,2JD,No,Parole Granted,,,,,Yes,,,
24144,2015,2018,White - Hispanic,,25-34,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24145,2015,2018,White - Non-Hispanic,,Under 25,B Felony,Other,Other Criminal,Parole Granted,4JD,Yes,Parole Granted,344.0,B Felony,Other,Other Criminal,Yes,,,
24146,2015,2018,White - Non-Hispanic,,25-34,Serious Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,1JD,Yes,Discharged - Expiration of Sentence,502.0,D Felony,Drug,Drug Possession,Yes,,,
24147,2015,2018,White - Non-Hispanic,,35-44,B Felony,Drug,Trafficking,Parole Granted,,No,Parole Granted,,,,,No,,,
24148,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Violent,Assault,Parole Granted,5JD,Yes,Parole Granted,139.0,Aggravated Misdemeanor,Violent,Assault,Yes,,,
24149,2015,2018,Black - Non-Hispanic,,Under 25,D Felony,Property,Theft,Discharged - Expiration of Sentence,,Yes,Discharged - Expiration of Sentence,37.0,B Felony,Violent,Kidnap,No,,,
24150,2015,2018,Black - Non-Hispanic,,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,,No,Parole Granted,,,,,No,,,
24151,2015,2018,White - Non-Hispanic,,35-44,D Felony,Property,Theft,Parole Granted,,No,Parole Granted,,,,,Yes,,,
24152,2015,2018,White - Non-Hispanic,,Under 25,C Felony,Property,Burglary,Parole Granted,,No,Parole Granted,,,,,Yes,,,
24153,2015,2018,White - Non-Hispanic,,25-34,D Felony,Public Order,OWI,Parole Granted,5JD,Yes,Parole Granted,70.0,D Felony,Public Order,OWI,No,,,
24154,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Property,Burglary,Parole Granted,8JD,Yes,Parole Granted,122.0,D Felony,Property,Burglary,Yes,,,
24155,2015,2018,White - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,No,Parole Granted,,,,,No,,,
24156,2015,2018,White - Non-Hispanic,,25-34,D Felony,Violent,Assault,Parole Granted,4JD,No,Parole Granted,,,,,Yes,,,
24157,2015,2018,Black - Non-Hispanic,,35-44,C Felony,Violent,Robbery,Paroled to Detainer - INS,6JD,No,Paroled to Detainer - INS,,,,,No,,,
24158,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24159,2015,2018,White - Non-Hispanic,,45-54,C Felony,Violent,Sex,Parole Granted,2JD,No,Parole Granted,,,,,Yes,,,
24160,2015,2018,White - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,No,Parole Granted,,,,,No,,,
24161,2015,2018,White - Non-Hispanic,,Under 25,C Felony,Other,Other Criminal,Parole Granted,,No,Parole Granted,,,,,Yes,,,
24162,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,Yes,Parole Granted,102.0,D Felony,Property,Forgery/Fraud,No,,,
24163,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Violent,Other Violent,Parole Granted,5JD,Yes,Parole Granted,183.0,Aggravated Misdemeanor,Public Order,Traffic,Yes,,,
24164,2015,2018,Black - Non-Hispanic,,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,No,,,
24165,2015,2018,White - Hispanic,,Under 25,Aggravated Misdemeanor,Public Order,Traffic,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24166,2015,2018,White - Non-Hispanic,,35-44,D Felony,Property,Theft,Paroled to Detainer - Out of State,,No,Paroled to Detainer - Out of State,,,,,No,,,
24167,2015,2018,White - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,5JD,No,Discharged - Expiration of Sentence,,,,,No,,,
24168,2015,2018,White - Non-Hispanic,,25-34,C Felony,Property,Burglary,Parole Granted,8JD,No,Parole Granted,,,,,Yes,,,
24169,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,5JD,Yes,Released to Special Sentence,435.0,D Felony,Other,Other Criminal,Yes,,,
24170,2015,2018,White - Hispanic,,Under 25,Aggravated Misdemeanor,Violent,Assault,Paroled w/Immediate Discharge,,No,Paroled w/Immediate Discharge,,,,,No,,,
24171,2015,2018,Black - Non-Hispanic,,25-34,C Felony,Violent,Assault,Parole Granted,5JD,Yes,Parole Granted,179.0,C Felony,Violent,Assault,Yes,,,
24172,2015,2018,Black - Non-Hispanic,,Under 25,B Felony,Violent,Sex,Released to Special Sentence,8JD,Yes,Released to Special Sentence,84.0,Aggravated Misdemeanor,Other,Other Criminal,No,,,
24173,2015,2018,Black - Non-Hispanic,,25-34,D Felony,Public Order,Weapons,Parole Granted,5JD,Yes,Parole Granted,407.0,D Felony,Public Order,Weapons,Yes,,,
24174,2015,2018,Black - Non-Hispanic,,25-34,D Felony,Drug,Trafficking,Parole Granted,5JD,No,Parole Granted,,,,,No,,,
24175,2015,2018,White - Non-Hispanic,,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,No,Parole Granted,,,,,Yes,,,
24176,2015,2018,White - Non-Hispanic,,25-34,D Felony,Property,Theft,Discharged - Expiration of Sentence,1JD,No,Discharged - Expiration of Sentence,,,,,No,,,
24177,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Drug,Trafficking,Parole Granted,4JD,No,Parole Granted,,,,,No,,,
24178,2015,2018,Black - Non-Hispanic,,25-34,C Felony,Violent,Other Violent,Parole Granted,1JD,Yes,Parole Granted,483.0,C Felony,Violent,Other Violent,Yes,,,
24179,2015,2018,White - Non-Hispanic,,Under 25,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole Granted,8JD,No,Parole Granted,,,,,No,,,
24180,2015,2018,Black - Non-Hispanic,,Under 25,D Felony,Property,Burglary,Parole Granted,6JD,Yes,Parole Granted,377.0,D Felony,Property,Burglary,Yes,,,
24181,2015,2018,White - Hispanic,,25-34,C Felony,Violent,Robbery,Parole Granted,5JD,No,Parole Granted,,,,,Yes,,,
24182,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,2JD,No,Parole Granted,,,,,Yes,,,
24183,2015,2018,White - Non-Hispanic,,55 and Older,C Felony,Violent,Sex,Parole Granted,5JD,No,Parole Granted,,,,,No,,,
24184,2015,2018,White - Hispanic,,25-34,C Felony,Drug,Trafficking,Paroled to Detainer - INS,,No,Paroled to Detainer - INS,,,,,No,,,
24185,2015,2018,White - Non-Hispanic,,25-34,C Felony,Violent,Other Violent,Paroled to Detainer - Out of State,2JD,No,Paroled to Detainer - Out of State,,,,,Yes,,,
24186,2015,2018,White - Non-Hispanic,,Under 25,Aggravated Misdemeanor,Public Order,Traffic,Parole Granted,2JD,Yes,Parole Granted,171.0,Aggravated Misdemeanor,Public Order,Traffic,Yes,,,
24187,2015,2018,White - Hispanic,,25-34,D Felony,Violent,Other Violent,Parole Granted,6JD,No,Parole Granted,,,,,No,,,
24188,2015,2018,White - Non-Hispanic,,25-34,C Felony,Violent,Sex,Parole Granted,3JD,No,Parole Granted,,,,,No,,,
24189,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Property,Theft,Parole Granted,3JD,Yes,Parole Granted,586.0,D Felony,Property,Theft,Yes,,,
24190,2015,2018,Black - Non-Hispanic,,25-34,C Felony,Property,Burglary,Discharged - Expiration of Sentence,7JD,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24191,2015,2018,White - Non-Hispanic,,25-34,C Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24192,2015,2018,White - Non-Hispanic,,Under 25,Aggravated Misdemeanor,Public Order,Traffic,Discharged - Expiration of Sentence,,Yes,Discharged - Expiration of Sentence,333.0,Aggravated Misdemeanor,Public Order,Traffic,Yes,,,
24193,2015,2018,Black - Non-Hispanic,,Under 25,C Felony,Violent,Murder/Manslaughter,Parole Granted,7JD,Yes,Parole Granted,348.0,C Felony,Violent,Murder/Manslaughter,Yes,,,
24194,2015,2018,White - Non-Hispanic,,25-34,B Felony,Drug,Trafficking,Parole Granted,1JD,Yes,Parole Granted,310.0,B Felony,Drug,Trafficking,Yes,,,
24195,2015,2018,White - Non-Hispanic,,Under 25,D Felony,Property,Vandalism,Discharged - Expiration of Sentence,,No,Discharged - Expiration of Sentence,,,,,Yes,,,
24196,2015,2018,Black - Non-Hispanic,,25-34,D Felony,Property,Burglary,Parole Granted,,No,Parole Granted,,,,,Yes,,,
24197,2015,2018,White - Non-Hispanic,,35-44,D Felony,Drug,Trafficking,Parole Granted,5JD,No,Parole Granted,,,,,No,,,
24198,2015,2018,Asian or Pacific Islander - Non-Hispanic,,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,No,Parole Granted,,,,,Yes,,,
24199,2015,2018,White - Non-Hispanic,,45-54,D Felony,Property,Burglary,Parole Granted,7JD,No,Parole Granted,,,,,Yes,,,
24200,2015,2018,White - Non-Hispanic,,25-34,D Felony,Drug,Drug Possession,Parole Granted,1JD,Yes,Parole Granted,1063.0,D Felony,Drug,Drug Possession,No,,,
24201,2015,2018,Black - Non-Hispanic,,25-34,Aggravated Misdemeanor,Property,Theft,Parole Granted,5JD,No,Parole Granted,,,,,No,,,
24202,2015,2018,White - Non-Hispanic,,25-34,Aggravated Misdemeanor,Violent,Sex,Released to Special Sentence,5JD,Yes,Released to Special Sentence,167.0,Aggravated Misdemeanor,Other,Other Criminal,Yes,,,
